tanggal_scraping,bandara_asal,bandara_tujuan,tanggal_terbang,kelas,jam_berangkat,jam_tiba,tanggal_tiba,durasi_menit,transit,bagasi_kg,cabin_baggage_kg,meal,entertainment,usb,power,model_pesawat,seat_layout,seat_pitch_inch,seat_type,harga_idr,refundable,reschedulable,visa_required,wifi_status,maskapai_final,selisih_hari,hari_penerbangan,waktu_berangkat_kategori,waktu_tiba_kategori,jarak_km,is_transit,jumlah_fasilitas,harga_idr_log,harga_idr_scaled
2026-05-20,CGK,KNO,2026-05-21,PREMIUM_ECONOMY,07:05,09:30,2026-05-21,145,0,30,7,True,True,True,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,MORNING,MORNING,1387.7631624242847,0,4,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,PREMIUM_ECONOMY,19:00,21:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,EVENING,EVENING,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-21,PREMIUM_ECONOMY,15:00,17:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,AFTERNOON,AFTERNOON,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-21,PREMIUM_ECONOMY,07:00,09:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,MORNING,MORNING,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,19:50,08:30,2026-05-22,760,1,40,7,True,True,True,True,Boeing 737,2-2,39.0,CRADLE_RECLINER,9577200,True,True,False,no_wifi,MH,1,3,EVENING,MORNING,1387.7631624242847,1,4,16.074895936066746,1.2493731282941611
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,19:50,15:00,2026-05-22,1150,1,40,7,True,True,True,True,Boeing 737,2-2,39.0,CRADLE_RECLINER,9577200,True,True,False,no_wifi,MH,1,3,EVENING,AFTERNOON,1387.7631624242847,1,4,16.074895936066746,1.2493731282941611
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,11:10,08:30,2026-05-22,1280,1,50,7,True,True,True,True,Boeing 737,2-2,39.0,CRADLE_RECLINER,13359200,False,False,False,free,MH,1,3,MORNING,MORNING,1387.7631624242847,1,5,16.40771591889514,1.7304608016721081
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,04:15,08:30,2026-05-21,255,1,40,7,True,True,True,True,Boeing 737,2-2,39.0,CRADLE_RECLINER,6549800,False,False,False,no_wifi,MH,1,3,EARLY_MORNING,MORNING,1387.7631624242847,1,4,15.694945225470512,0.7001584993958466
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,04:15,15:00,2026-05-21,645,1,40,7,True,True,True,True,Boeing 737,2-2,39.0,CRADLE_RECLINER,7386800,False,False,False,no_wifi,MH,1,3,EARLY_MORNING,AFTERNOON,1387.7631624242847,1,4,15.815205316930463,0.8739931565249469
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,10:00,20:40,2026-05-21,640,2,40,10,True,True,True,True,Boeing 737,2-2,45.0,CRADLE_RECLINER,12352687,False,True,False,no_wifi,OD,1,3,MORNING,EVENING,1387.7631624242847,1,4,16.3293842491774,1.6172332231593518
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,19:15,21:40,2026-05-21,145,0,30,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,EVENING,EVENING,1387.7631624242847,0,3,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,16:35,19:00,2026-05-21,145,0,30,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,8414811,False,True,False,no_wifi,GA,1,3,AFTERNOON,EVENING,1387.7631624242847,0,3,15.945504044299843,1.0623385529207034
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,13:35,16:00,2026-05-21,145,0,30,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,AFTERNOON,AFTERNOON,1387.7631624242847,0,3,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,11:35,14:00,2026-05-21,145,0,30,7,True,True,True,True,Boeing 737,2-2,38.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,MORNING,AFTERNOON,1387.7631624242847,0,4,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,09:30,11:55,2026-05-21,145,0,30,7,True,True,False,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,MORNING,MORNING,1387.7631624242847,0,3,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,07:05,09:30,2026-05-21,145,0,30,7,True,True,True,True,Boeing 737,2-2,41.0,CRADLE_RECLINER,7460310,False,True,False,no_wifi,GA,1,3,MORNING,MORNING,1387.7631624242847,0,4,15.825107660319023,0.8883068864317488
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,19:00,21:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,EVENING,EVENING,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,15:00,17:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,AFTERNOON,AFTERNOON,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-21,BUSINESS,07:00,09:15,2026-05-21,135,0,30,7,True,True,True,False,Airbus A320,2-2,45.0,RECLINER_SEAT,5117200,True,True,False,no_wifi,ID,1,3,MORNING,MORNING,1387.7631624242847,0,3,15.448118167844369,0.3433726661926985
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,05:15,09:40,2026-05-22,265,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2714051,False,True,False,no_wifi,OD,2,4,EARLY_MORNING,MORNING,1387.7631624242847,1,2,14.813953279104972,-0.5733057984502403
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,19:50,08:30,2026-05-23,760,1,20,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,6146100,True,True,False,free,MH,2,4,EVENING,MORNING,1387.7631624242847,1,4,15.631328454990191,0.6082011480430075
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,19:50,15:00,2026-05-23,1150,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,7521100,True,True,False,free,MH,2,4,EVENING,AFTERNOON,1387.7631624242847,1,4,15.833223094783655,0.9000376588807512
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,18:25,08:30,2026-05-23,845,1,20,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,6146100,True,True,False,free,MH,2,4,EVENING,MORNING,1387.7631624242847,1,4,15.631328454990191,0.6082011480430075
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,18:25,15:00,2026-05-23,1235,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,7521100,True,True,False,free,MH,2,4,EVENING,AFTERNOON,1387.7631624242847,1,4,15.833223094783655,0.9000376588807512
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:05,08:30,2026-05-23,985,1,20,7,True,True,True,True,Airbus A330,2-4-2,32.0,ABOVE_AVERAGE_LEGROOM,5727100,True,True,False,free,MH,2,4,AFTERNOON,MORNING,1387.7631624242847,1,5,15.560720026980919,0.5061374316063356
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:05,15:00,2026-05-23,1375,1,25,7,True,True,True,True,Airbus A330,2-4-2,32.0,ABOVE_AVERAGE_LEGROOM,7071100,True,True,False,free,MH,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,1,5,15.771526754178328,0.8108562680714919
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:15,08:30,2026-05-23,1215,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,6621100,True,True,False,no_wifi,MH,2,4,AFTERNOON,MORNING,1387.7631624242847,1,3,15.705772228283914,0.7158088144667469
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:15,15:00,2026-05-23,1605,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,7521100,True,True,False,no_wifi,MH,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,1,3,15.833223094783655,0.9000376588807512
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,11:10,08:30,2026-05-23,1280,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,5821100,True,True,False,no_wifi,MH,2,4,MORNING,MORNING,1387.7631624242847,1,3,15.576999977073969,0.5296699227939606
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:10,08:30,2026-05-23,1400,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,5571100,True,True,False,free,MH,2,4,MORNING,MORNING,1387.7631624242847,1,4,15.533103258438326,0.46621769237834604
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:10,15:00,2026-05-22,350,1,20,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,6006100,True,True,False,free,MH,2,4,MORNING,AFTERNOON,1387.7631624242847,1,4,15.608286343900833,0.5748940265189633
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,08:30,08:30,2026-05-23,1440,1,25,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,10581100,True,True,False,no_wifi,MH,2,4,MORNING,MORNING,1387.7631624242847,1,2,16.174580043252327,1.3934654234475934
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,08:30,15:00,2026-05-22,390,1,25,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,11411100,True,True,False,no_wifi,MH,2,4,MORNING,AFTERNOON,1387.7631624242847,1,2,16.250097211486224,1.502624670608751
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,04:15,15:00,2026-05-22,645,1,25,7,True,True,True,False,Boeing 737,3-3,30.0,STANDARD_LEGROOM,7521100,True,True,False,no_wifi,MH,2,4,EARLY_MORNING,AFTERNOON,1387.7631624242847,1,3,15.833223094783655,0.9000376588807512
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:55,20:40,2026-05-22,465,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2579609,False,False,False,no_wifi,OD,2,4,AFTERNOON,EVENING,1387.7631624242847,1,2,14.763148782680856,-0.6467431466950969
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,18:30,14:35,2026-05-23,1205,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5430081,False,False,False,no_wifi,OD,2,4,EVENING,AFTERNOON,1387.7631624242847,1,2,15.50746479308523,0.42915756894200313
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:45,14:35,2026-05-23,1250,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5430081,False,False,False,no_wifi,OD,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,1,2,15.50746479308523,0.42915756894200313
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:30,14:35,2026-05-23,1565,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4960700,False,False,False,no_wifi,OD,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,1,2,15.417057619360037,0.29847498043121934
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,10:00,09:40,2026-05-23,1420,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3808129,False,False,False,no_wifi,OD,2,4,MORNING,MORNING,1387.7631624242847,1,2,15.152648812966145,-0.0837250798165614
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,07:45,14:35,2026-05-22,410,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5195572,False,False,False,no_wifi,OD,2,4,MORNING,AFTERNOON,1387.7631624242847,1,2,15.46331747479686,0.3653430994479078
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:30,09:40,2026-05-23,1270,2,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,5670890,False,False,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,15.550856806215432,0.49188025302662336
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,10:00,20:40,2026-05-22,640,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3400124,False,False,False,no_wifi,OD,2,4,MORNING,EVENING,1387.7631624242847,1,2,15.039322753616467,-0.24753666877917122
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:50,14:35,2026-05-23,1245,2,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4584371,False,False,False,no_wifi,OD,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,1,2,15.338163685916541,0.1844346558046298
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:55,08:00,2026-05-23,1145,2,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3960572,False,False,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,15.191899269732763,-0.026988970510857885
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:30,20:40,2026-05-22,490,2,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4582930,False,False,False,no_wifi,OD,2,4,AFTERNOON,EVENING,1387.7631624242847,1,2,15.337849307737514,0.183980225558514
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,10:00,08:00,2026-05-23,1320,2,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4990758,False,False,False,no_wifi,OD,2,4,MORNING,MORNING,1387.7631624242847,1,2,15.423098560369446,0.3072070951033385
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,20:40,20:40,2026-05-23,1440,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2780240,False,True,False,no_wifi,OD,2,4,EVENING,EVENING,1387.7631624242847,1,2,14.838048172556885,-0.5384768914460377
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,20:40,09:40,2026-05-23,780,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3165440,False,False,False,no_wifi,OD,2,4,EVENING,MORNING,1387.7631624242847,1,2,14.967802940346877,-0.350917782719176
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:50,20:40,2026-05-23,1610,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2587191,False,True,False,no_wifi,OD,2,4,AFTERNOON,EVENING,1387.7631624242847,1,2,14.766083675654249,-0.6425007907518516
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:50,09:40,2026-05-23,950,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2972209,False,False,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,14.904816341812083,-0.4419642273634535
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:45,09:40,2026-05-23,1015,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2972209,False,False,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,14.904816341812083,-0.4419642273634535
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,14:00,08:00,2026-05-23,1080,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3256478,False,False,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,14.99615710830662,-0.3099321406360376
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,12:55,09:40,2026-05-23,1245,1,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2940545,False,True,False,no_wifi,OD,2,4,AFTERNOON,MORNING,1387.7631624242847,1,2,14.894105836357815,-0.4574461467659688
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:00,09:40,2026-05-23,1480,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3165440,False,False,False,no_wifi,OD,2,4,MORNING,MORNING,1387.7631624242847,1,2,14.967802940346877,-0.350917782719176
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,11:00,09:40,2026-05-23,1360,2,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,7118188,False,False,False,no_wifi,OD,2,4,MORNING,MORNING,1387.7631624242847,1,2,15.778163897102127,0.8204501861408091
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,07:45,09:40,2026-05-23,1555,2,20,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,7118188,False,False,False,no_wifi,OD,2,4,MORNING,MORNING,1387.7631624242847,1,2,15.778163897102127,0.8204501861408091
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,19:15,21:40,2026-05-22,145,0,20,7,True,True,True,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2104660,False,True,False,no_wifi,GA,2,4,EVENING,EVENING,1387.7631624242847,0,3,14.559664966998819,-0.9408767940338559
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,11:35,14:00,2026-05-22,145,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2248169,False,True,False,no_wifi,GA,2,4,MORNING,AFTERNOON,1387.7631624242847,0,2,14.625627109912262,-0.8455292322811878
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:35,19:00,2026-05-22,145,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2467641,False,True,False,no_wifi,GA,2,4,AFTERNOON,EVENING,1387.7631624242847,0,2,14.718773596759577,-0.7108869963797156
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,13:35,16:00,2026-05-22,145,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2840824,True,True,False,no_wifi,GA,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,2,14.859605060910225,-0.5073166432691015
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:30,11:55,2026-05-22,145,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2329917,False,True,False,no_wifi,GA,2,4,MORNING,MORNING,1387.7631624242847,0,2,14.661343631789544,-0.7939013875073551
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,07:05,09:30,2026-05-22,145,0,20,7,True,True,False,False,Boeing 737,3-3,31.0,STANDARD_LEGROOM,2194615,False,True,False,no_wifi,GA,2,4,MORNING,MORNING,1387.7631624242847,0,2,14.601517646134695,-0.8803792005330038
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,15:10,17:35,2026-05-22,145,0,20,7,False,False,False,False,Airbus A320,3-3,29.0,STANDARD_LEGROOM,1979600,True,True,False,no_wifi,IP,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,0,14.498405867212297,-1.0294261579845203
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,06:10,08:35,2026-05-22,145,0,20,7,False,False,False,False,Airbus A320,3-3,29.0,STANDARD_LEGROOM,1979600,True,True,False,no_wifi,IP,2,4,MORNING,MORNING,1387.7631624242847,0,0,14.498405867212297,-1.0294261579845203
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,20:10,22:30,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1816900,True,True,False,no_wifi,QG,2,4,EVENING,EVENING,1387.7631624242847,0,0,14.412642860478403,-1.1533956535084113
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,18:45,21:05,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1892100,True,True,False,no_wifi,QG,2,4,EVENING,EVENING,1387.7631624242847,0,0,14.453198409833005,-1.0947730470297912
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:10,18:30,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1892100,True,True,False,no_wifi,QG,2,4,AFTERNOON,EVENING,1387.7631624242847,0,0,14.453198409833005,-1.0947730470297912
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,14:20,16:40,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1892100,True,True,False,no_wifi,QG,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,0,14.453198409833005,-1.0947730470297912
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,13:00,15:20,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1986100,True,True,False,no_wifi,QG,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,0,14.501683978286076,-1.0246876840018084
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,11:15,13:35,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1950600,True,True,False,no_wifi,QG,2,4,MORNING,AFTERNOON,1387.7631624242847,0,0,14.48364808818269,-1.0507583674187118
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,08:10,10:30,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1877200,True,True,False,no_wifi,QG,2,4,MORNING,MORNING,1387.7631624242847,0,0,14.445292395610547,-1.1062011047913842
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,05:50,08:10,2026-05-22,140,0,15,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1833900,True,True,False,no_wifi,QG,2,4,EARLY_MORNING,MORNING,1387.7631624242847,0,0,14.42195594997078,-1.1399336837138925
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:00,20:40,2026-05-22,700,1,0,7,False,True,True,False,Boeing 737,3-3,32.0,ABOVE_AVERAGE_LEGROOM,3947600,False,False,False,no_wifi,OD,2,4,MORNING,EVENING,1387.7631624242847,1,2,15.188618610598429,-0.03173112768745098
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:40,19:55,2026-05-22,135,0,10,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1797600,False,True,False,no_wifi,IU,2,4,AFTERNOON,EVENING,1387.7631624242847,0,0,14.401963556150386,-1.1688324720215282
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:25,11:40,2026-05-22,135,0,10,7,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,1721800,True,True,False,no_wifi,IU,2,4,MORNING,MORNING,1387.7631624242847,0,1,14.35888139399337,-1.2311072698869479
2026-05-20,HLP,KNO,2026-05-22,ECONOMY,05:25,15:00,2026-05-22,575,2,20,7,False,True,True,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4469900,True,True,False,no_wifi,ID,2,4,EARLY_MORNING,AFTERNOON,1416.2751510962914,1,2,15.312876818693482,0.1478827636496714
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,20:05,22:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1691800,True,True,False,no_wifi,JT,2,4,EVENING,EVENING,1387.7631624242847,0,0,14.341304199938293,-1.2565149131438427
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,18:05,20:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,False,True,False,no_wifi,JT,2,4,EVENING,EVENING,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,17:00,19:20,2026-05-22,140,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,True,True,False,no_wifi,JT,2,4,AFTERNOON,EVENING,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,16:05,18:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,True,True,False,no_wifi,JT,2,4,AFTERNOON,EVENING,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,14:05,16:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,False,True,False,no_wifi,JT,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,13:15,15:30,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,True,True,False,no_wifi,JT,2,4,AFTERNOON,AFTERNOON,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,10:05,12:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1767800,True,True,False,no_wifi,JT,2,4,MORNING,AFTERNOON,1387.7631624242847,0,0,14.385246959283675,-1.1929961313819395
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,09:05,11:20,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1691800,False,True,False,no_wifi,JT,2,4,MORNING,MORNING,1387.7631624242847,0,0,14.341304199938293,-1.2565149131438427
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,05:00,07:15,2026-05-22,135,0,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,1773100,True,True,False,no_wifi,JT,2,4,EARLY_MORNING,MORNING,1387.7631624242847,0,0,14.388240549028904,-1.1886689298919895
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,03:30,11:30,2026-05-22,480,2,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,3848100,True,True,False,no_wifi,JT,2,4,EARLY_MORNING,MORNING,1387.7631624242847,1,0,15.163090337824524,-0.06863196894639562
2026-05-20,CGK,KNO,2026-05-22,ECONOMY,03:30,15:00,2026-05-22,690,2,10,7,False,False,False,False,Boeing 737,3-3,29.0,BELOW_AVERAGE_LEGROOM,3848100,True,True,False,no_wifi,JT,2,4,EARLY_MORNING,AFTERNOON,1387.7631624242847,1,0,15.163090337824524,-0.06863196894639562
